label,stemmed_text
1,dont wish new year homophob warmong worlddang like
0,father first equiti fund fathersday fathersday firstequ fund
0,alway
0,park one member staff okay way car wasnt hit
0,one awesom wwdc2016 twitter stream languag peopl tweet huge global commun
0,go back work snapchat holidayblu
0,hell yeah hellfest festiv photograph conc
0,detroit may stronger claim red wing tv revenu via cours kevyn orr wont comment
0,pfft readi bed 11 stay actual date commit
0,ye glastonburi monday steward week oxfam glastonbury2016
0,old man follow store bitch 4 stop fulli stop sign said call state sheriff wah
0,thank cat thank posit
0,deep thought oop hellyshah hellytweet sad reellif
0,sayin instadaili instamood posit goodvib epic selflov justsay
0,friday angel deckedupbeauti tgif friday goodmorn flower yellow
0,lol bc date peopl base phone
0,first video come tomorrow mark date 17062016 tomorrow
0,groov night bangkok lastnight w thailandnight friend
0,alway ppl live talk twitter
0,preorder vinyl copi second album
0,dont promis your dont repli your dont decid your
0,xskinnybeautyxo heaach broken depress depress depress ness selfharm
0,shamelessli season 4 orangeisthenewblack oop got troubl 4 tag oinb
0,love get marri wed x
0,well done
0,good night friend fun smile instagood photooftheday cute picoftheday
0,oye shikariful shikar mood e r look gorgeou shikari songtel shakib lookin brilliant
0,favourit tsumtsum everydaydraw illustr yeg creativ yega yega
0,hear muslim migrant regist democrat gun owner kill club full gay ppl narr interest
0,sad feel hate unlov pain
0,enjoy
0,raw food diet benefit altwaystoh healthi heal peac joy
0,nbaupdat nbadraft cleveland father goldenstatewarrior pleas gift hospit children
0,cookin l
0,wish wouldv found month ago go save much pet medic
1,ye disgust hate trumpsamerica hate
0,bihday hope wonder 40 5 month apa lol great
0,first sunni year
0,avocado shoag lead crime spike new zealand first lime avocado guacamol
0,lost 40
0,ur favorit prof ur prof ur major subj hahaha much feel shalala
0,coutur fashion doubl 5 hole shark goal woulda sctop10 hed hat trick us stanleycup
0,unfoun due forecast even cancel summer conc seri tonight
0,moto thank
0,4 tattoo 9 go addict tattoo tattoocollect 13
0,watch 1st show guna lie bit scare imnotgettinganysleeptonight
0,would anyon ye celiac allergi treat one seriou
0,moment find go final euro2016 footbal cc
0,watermelon natur shot ibiza ibiza2016 lovelif beachday calatarida
0,gon na put charg budget abl spend noth loser want fund cop
0,usdjpi sink low near 10670 blog silver gold forex
0,year 4 way chester zoo internationalmonth
0,is ideal woman s bodi look like healthi
0,confirm orlando shooter muslim terrorist follow islam quran letter ramadan libtard
0,get new book tomorrow
0,share smile
0,reassur iam posit affirm
0,hump xoxo
0,wed dress wed stuff via momlif famili wed mommylif fa
0,follow vine fun pretti bounci hot sexi brunett porn vip gfe pse luxuryprovid pawg
0,karina bihday pay pay electro bihday playa mendoza beach
0,thank hug thank posit
0,sure tmrw ill angri tdi nvr understand anyon hate someon lt3 puls alli onelov
0,order third monitor
0,safe flight esi way colors2016 mainiqu french caribbean danc
0,music therapi tool heal altwaystoh healthi
0,dont follow order know candid
0,model take ur
0,new releas slime school appl cat lol indiegam funni meme indiegogo gamer australia
0,mani great thing happen godisgreat
0,realli like em care anyon els think fuck opinion
0,babi mile tomorrowland transform exoflex suit bouncingbabi
0,cri eye watch juhanshuttai ep6 deeplytouch cantotallyrel
0,angel forget fli 20 juli violet red rose blue that ill stop love
0,anoth great thank came fcbd 2 much fun hang geek funday geek
0,pain shock come flood sorrow ach happen write thought poem
0,final found way delet old tweet might find use well deletetweet
0,good luck roger see back healthi winthisth
0,better way sta sunday gorgeou floral mandala weekend namast nudu via
0,thrive iam posit affirm
0,cool treat hot hot widn frozenyogu tuesday dclife summer gogreen
0,1st photoshoot watch liveoncam flibab
0,thank paner thank posit
0,latest design daili thank staup
0,channel connect frustrat
0,mep bear travel sandi hook 2013 hope anoth gun massacr would never occur
0,wever ppl rep pay need open ef newpaperand republican waiting4trump
0,thrill iam posit affirm
0,bring sad hold erich maria remarqu mountain valley
0,pathet attitud orlandoshoot need get use idea brandon smith altmarket sma young guy
0,pleas tell full truth block effo meaning action govern
0,saturday swim familia deadlift shoulder press yummi food
0,eurgbp cling gain near 07850 blog silver gold forex
0,watch weddingplan peopl
0,bitch like4tag likefoag like4lik likeforlik stitch bitch
0,sirf ashiq mizaj log follow karen iqbal galib wasi faraz sagar mohsin ki full poetri gt plz 1 tri follow send4o404
0,democrat feel way
0,pray christina grimmi cri still beliv christina grimmi
0,littl sneak peek new item come soon shop newproduct smallbiz craft scrappi
0,control feel dont feel control quot saturday
0,21 day thank herbalif shake herballif success shake
0,doesnt make sens shock ripchristina
0,play variou 03 impress music song
0,hit pay go bless smile instahappi
0,lstv nice unbias channel hijack modi govt malign imag opposit leader
0,actuallyy huss watch geordi shore know longer gon na
0,go one best day ever solari shofilm actor interstellar
1,check post confess america controversi equal kaepernick nationalanthem
0,well truli spoilt cant wait tri peanutbutteralcohol bihdaydrink
0,new busi card thehennarealm henna realm
0,legend return curbyourenthusiasm curb larrydavid
0,model take ur
0,without happi without find movement everi littl thing
0,abrahamhick lawofattract healthi heal joytrain
0,join us
0,great way spend friday afternoon team capen park bf
0,behind bar view way g captiv trap lockandkey
0,god writer that fuher question thank lord make stori color
0,coach forc fed hot shit spoon
0,sebidigitalday sta creativ room
0,world onlyboyine son proudmoth smile cheeki unconditionallov boy
0,best pa dog dog dog mani beer fest stoney dog
0,watch made america oj simpson 30for30 far interest went 60 still go 2016
0,nationalbestfriendsday guy best news channelfriend thank
0,make svsu
0,qatil poetri poetri eid poetri 2 line sm eid ghazal urdu poetri dard poetri beuti follow
0,today globe mail caoon trist nordiqu
0,wait track arriv barnsley southyork comejoin
0,everytim phone sta ring freak dont get ampallaccess
0,way stay relev open mouth tell peopl buis
0,see politician use tragedi push agenda realli care chang wo
0,stop look reason unhappi focu thing reason wedn
0,11 peopl away reach 100 follow twitch stream streamer gamer almostther sharethelov
1,stock sex site chick get fuck
0,chicago alway good idea soon think travel
0,difficult mind chang book 4 youb learn 7 secret
0,awak aliv saturday tea bath vape smoke
0,friend make effo take everi situt accept
0,new place new track new stalet see europeangp f1baku f1 redseason seb5 kimi7
0,still cant get donald trump poor sentenc structur skill injustoutbook uneduc
0,new video go give watch youtub haul springhaul newvideo
0,ep 28 discuss thatguy groupoffriend drink fake drunk trysometh redrain mango malibu
0,hour thi uncl sayeth disturb pay
0,lot make happen makerspac week even bigger plan work makeredau
0,work work work bless plusmodel curvymodel cuteoutfit
0,bought best
0,found futur husband plane marb never gon na see time
0,excit clap unbreak kimmi schmidt kimmi schmidt uk unbreak uk
0,long england v wale match team fish get spirit thing euro2016
0,nude rear naughti nake school girl
0,uk highest averag level student fee oecd countri
0,bihday bihday bihday oldernotwis age greyinthebeard
0,ultim goal home home l ve haiku poetri micropoetri
0,dad father dad father fathersday famili love
0,model take ur
0,saw realli your gain traction matter hit goal
0,leadership 101 weekend good hack neighborhood w viru local
0,end fun inspir bridal shower dann inspir
0,great men worlda mark father father respons father world
0,bebeko mayforev
0,bihday week us cheer bihdayweek friend
0,abandon militari base experiment room blog silver gold forex
0,danc today flash mob love boulderjewishfestival2016
0,i feel 75 better mani year determin get 100 hope soon grate
0,tattoo
0,udtapunjab want aap accept role make film want show underbelli need polit pay
0,orlando shoot mad hea goe peopl affect shoot in
0,cant stop think gym gain funni humor babi exercis gym
0,weekend mood weekend familytim fun ilovemylif sole summer anana mood
0,best essentialoil anxieti healthi peac altwaystoh
0,earli premier leagu contend releg battler year epl
0,offici biggest event cornwal ever stem
0,casual danc like dick sorri justin bieber sad know move hea mood
0,one year best friend world 20 year marri one best guy around cantwait
0,lil bit heaven saturday night soyummi allmin notshar saturdaynight
0,father travel fm singmum get cramp leg space old aircraft dadnm con
0,fine teen poem ness quot hu alon lost brokenquot broken
0,happi dog angel armani chihuahua dog puppylov love bless lucki
0,social network embrac
0,tell yo bd leav son go va worri bout eat p
0,election2016 polit politician stoopid think real peopl day
0,girl work job girl makeup
0,maria maria hair beauti instagood instalik estonia streeta fashiondiari
0,disappoint watch 10 min episod 4 island swear unbeliev unedit
0,still got 50p drink carddont think ill use though ltscoy
0,head work say goodby hate goodby
0,blog chocol wellb today post cocoa kick healthymindset
0,happi alway insid job enjoy everi moment letiziah
0,trump get 67 vote sd candid left race
0,dese nigga show dese otha bitch fb snap nd twitter attent dey girl true
0,vote primaryus disgrac need removedhi trump hate insan
0,final sat poorfeet haapycli pt summersher
0,friday fuck morn
0,final get game zoomzoom mazdagirl mazda3neo
0,alreadi offici use new premierleagu logo
0,gunsens lawyer take timeout diminish dismiss veteran protect thelaw she blith ignor
0,famili 5k happiest5k indianapoli militari park indianapoli
0,piss strike want money back miss gut ur shit hole engru twat
0,heal lawofattract loa altwaystoh healthi well
0,fg introduc scheme state govt fg say wont paicipateek separ countri
0,huffington post father tale train home see
0,superkick ye pay mitb wwefi
0,face pic couessi duddyabdurachim remi airplan
0,sooth see tv bad bad feelingbett
0,daili affirm trust process affirm joy abund belief entrepreneur trust
0,word treasur hea psalm 11911 vlicob xoxo grace amen
0,fear phobia make buck he thati think that great ripoff goaway
0,dont even tri action reto steep hatr deflect
0,pray orlando orlando orlandostrong bestrong pray believ benic loston upset scari prayforflorida
1,fox news anchor tell laurenduca stick thighhigh boot rather polit
0,jim hoft gateway pundit light way libey yearsthi prove googl enemi
0,never dream success work est e lauder women
0,pink barber shop brand barber pink brand packag design creativ fun
0,flagday semperfi
0,stlislou bihday lou brock loui everyon ksdk would like wish bihday
0,emo americanfootbal minion kinsella
